|YEAR|	|MONTH|	|NUMBER OF HURRICANES|
1936,     Jun,     1
1936,     Jul,     1
1936,     Aug,     3
1936,     Sep,     2
1936,     Oct,     0
1936,     Nov,     0
1936,     Dec,     0
1937,     Jan,     0
1937,     Feb,     0
1937,     Mar,     0
1937,     Apr,     0
1937,     May,     0
1937,     Jun,     0
1937,     Jul,     0
1937,     Aug,     0
1937,     Sep,     2
1937,     Oct,     1
1937,     Nov,     0
1937,     Dec,     0
1938,     Jan,     1
1938,     Feb,     0
1938,     Mar,     0
1938,     Apr,     0
1938,     May,     0
1938,     Jun,     0
1938,     Jul,     0
1938,     Aug,     2
1938,     Sep,     1
1938,     Oct,     0
1938,     Nov,     0
1938,     Dec,     0
1939,     Jan,     0
1939,     Feb,     0
1939,     Mar,     0
1939,     Apr,     0
1939,     May,     0
1939,     Jun,     0
1939,     Jul,     0
1939,     Aug,     1
1939,     Sep,     0
1939,     Oct,     2
1939,     Nov,     0
1939,     Dec,     0
1940,     Jan,     0
1940,     Feb,     0
1940,     Mar,     0
1940,     Apr,     0
1940,     May,     0
1940,     Jun,     0
1940,     Jul,     0
1940,     Aug,     2
1940,     Sep,     2
1940,     Oct,     1
1940,     Nov,     0
1940,     Dec,     0
1941,     Jan,     0
1941,     Feb,     0
1941,     Mar,     0
1941,     Apr,     0
1941,     May,     0
1941,     Jun,     0
1941,     Jul,     0
1941,     Aug,     0
1941,     Sep,     2
1941,     Oct,     1
1941,     Nov,     0
1941,     Dec,     0
1942,     Jan,     0
1942,     Feb,     0
1942,     Mar,     0
1942,     Apr,     0
1942,     May,     0
1942,     Jun,     0
1942,     Jul,     0
1942,     Aug,     2
1942,     Sep,     0
1942,     Oct,     0
1942,     Nov,     1
1942,     Dec,     0
1943,     Jan,     0
1943,     Feb,     0
1943,     Mar,     0
1943,     Apr,     0
1943,     May,     0
1943,     Jun,     0
1943,     Jul,     1
1943,     Aug,     1
1943,     Sep,     2
1943,     Oct,     1
1943,     Nov,     0
1943,     Dec,     0
1944,     Jan,     0
1944,     Feb,     0
1944,     Mar,     0
1944,     Apr,     0
1944,     May,     0
1944,     Jun,     0
1944,     Jul,     1
1944,     Aug,     1
1944,     Sep,     3
1944,     Oct,     2
1944,     Nov,     0
1944,     Dec,     0
1945,     Jan,     0
1945,     Feb,     0
1945,     Mar,     0
1945,     Apr,     0
1945,     May,     0
1945,     Jun,     1
1945,     Jul,     0
1945,     Aug,     1
1945,     Sep,     1
1945,     Oct,     2
1945,     Nov,     0
1945,     Dec,     0
1946,     Jan,     0
1946,     Feb,     0
1946,     Mar,     0
1946,     Apr,     0
1946,     May,     0
1946,     Jun,     0
1946,     Jul,     1
1946,     Aug,     0
1946,     Sep,     1
1946,     Oct,     1
1946,     Nov,     0
1946,     Dec,     0
1947,     Jan,     0
1947,     Feb,     0
1947,     Mar,     0
1947,     Apr,     0
1947,     May,     0
1947,     Jun,     0
1947,     Jul,     0
1947,     Aug,     1
1947,     Sep,     1
1947,     Oct,     2
1947,     Nov,     0
1947,     Dec,     0
1948,     Jan,     0
1948,     Feb,     0
1948,     Mar,     0
1948,     Apr,     0
1948,     May,     0
1948,     Jun,     0
1948,     Jul,     0
1948,     Aug,     1
1948,     Sep,     3
1948,     Oct,     1
1948,     Nov,     1
1948,     Dec,     0
1949,     Jan,     0
1949,     Feb,     0
1949,     Mar,     0
1949,     Apr,     0
1949,     May,     0
1949,     Jun,     0
1949,     Jul,     0
1949,     Aug,     1
1949,     Sep,     4
1949,     Oct,     1
1949,     Nov,     0
1949,     Dec,     0
1950,     Jan,     0
1950,     Feb,     0
1950,     Mar,     0
1950,     Apr,     0
1950,     May,     0
1950,     Jun,     0
1950,     Jul,     0
1950,     Aug,     3
1950,     Sep,     3
